PVE_training	PVE_testing	heritability_quintile
2.9109953321435	3.54422156789518	quintile 1
2.55669790900614	1.24555628730978	quintile 3
0.133805053605513	0.0208910871578636	quintile 1
18.2707010155847	20.7946717302815	quintile 5
5.45037021646186	5.79080298151851	quintile 4
0.0556424301576217	0.159220842605981	quintile 3
0.940816864375508	0.0222650106695322	quintile 1
1.18517814035015	3.35912452438395	quintile 1
0.445867756570307	0.0223040034755445	quintile 1
0.62840352006757	0.0377870733996928	quintile 2
0.800996851505732	0.00885646496286969	quintile 2
0.759816796770919	0.608785764280946	quintile 1
0.0656531660506709	0.0757807851750898	quintile 1
0.241678163479804	0.00222174538912067	quintile 1
3.33922501162243	2.62893316171742	quintile 1
0.527462528490549	1.5969846618898	quintile 1
0.352579959151344	0.115602722371851	quintile 3
0.194516083966096	0.0604794954616866	quintile 2
2.66785003479726	5.03779182525418	quintile 5
0.63429595742647	0.344206213107045	quintile 5
0.191664778383334	0.0187257424163529	quintile 2
4.04018562306212	7.00955435759706	quintile 3
1.0675284828833	1.21001804172489	quintile 2
0.268702476923976	0.202843037505957	quintile 1
23.207696889089	24.5624594893219	quintile 4
9.50439694241011	8.37104322241407	quintile 2
0.753988080577506	0.966956704853599	quintile 2
1.67598175089348	0.546657097495673	quintile 5
0.142041802596544	0.267570216850113	quintile 1
0.495231614083242	0.0528627774967786	quintile 1
0.221935688458013	0.00125063367499516	quintile 1
5.50726792899515	6.31629315584469	quintile 2
14.0223900037835	13.39226698439	quintile 5
0.243980122070786	0.345349458322812	quintile 1
1.49249252857023	4.33687009967252	quintile 3
7.86120279376261	9.31173082690923	quintile 3
7.34636509700191	8.97981621611377	quintile 3
14.0316416439738	15.3004718818826	quintile 5
0.722035693867617	0.0865408580692436	quintile 4
3.98609430201568	5.03658004823942	quintile 3
4.09678897562133	8.71391819415463	quintile 4
1.80914034949019	2.46579180130378	quintile 4
2.96578284400205	3.50345216753974	quintile 4
4.6605605911271	2.56592408083102	quintile 1
0.322761150990168	0.247210828309824	quintile 1
0.20675166289392	0.189637285829318	quintile 3
0.203680398848025	1.40015011634573e-05	quintile 1
0.0328865170247269	4.15771595452865e-05	quintile 3
0.13559817730352	0.262676851882211	quintile 2
6.19712523612885	8.73714161431272	quintile 4
0.248935637019968	6.17651198231725e-05	quintile 4
0.120901996256811	0.0435902292353517	quintile 2
0.139257912378973	0.112159151386328	quintile 1
2.2038479055103	2.44917378990955	quintile 3
0.63446988363602	0.171875143083824	quintile 2
9.13778987600219	7.68835094664157	quintile 3
0.546721732778448	0.683066988892469	quintile 4
2.37499934369803	6.20223437093026	quintile 4
14.0170882200762	16.7851198705996	quintile 5
1.04481372740665	0.174088172273539	quintile 3
0.126037776809829	0.115637505415932	quintile 1
0.310627736981995	0.000860566907579364	quintile 2
0.20898208380084	0.0490095593348203	quintile 2
0.412977975336594	1.34534683450051	quintile 1
1.63625511740936	0.420442455243543	quintile 3
4.78080262548473	2.95010296822423	quintile 5
1.11195547302694	0.804488373974103	quintile 4
1.68196470145451	1.33029100046628	quintile 1
1.43698903292142	0.582769988328051	quintile 1
0.850784078501947	1.23347803138519	quintile 3
0.210655639815312	0.263805437613548	quintile 1
42.8650216335764	30.000592698013	quintile 5
7.7439866706556	9.43159444971877	quintile 1
1.22649979165439	1.56138627395327	quintile 1
17.4831014347887	13.0391265458618	quintile 1
54.8514585131799	62.1833896311073	quintile 1
11.5104443392146	4.37151436675402	quintile 5
10.3625563324823	8.74986010661367	quintile 4
8.73441035912185	5.117734847398	quintile 5
0.169646785110098	0.00711001112335906	quintile 2
0.925475180216002	2.10755387254504	quintile 5
3.80356470710474	1.67850786301261	quintile 2
1.65990838682051	0.899223183047493	quintile 1
0.289398653422976	0.392192016377865	quintile 2
1.04102903379527	1.104370051161	quintile 2
2.51092430791756	0.766822766430079	quintile 3
0.759958700736933	0.0998569949411536	quintile 2
0.123779629080531	0.0258269458371081	quintile 3
0.354332956848641	0.00329961625025313	quintile 1
0.875640653451176	0.412401116419558	quintile 4
1.91957521966545	3.43543699273671	quintile 2
0.229332276821427	0.0293371858638502	quintile 3
5.1296023013488	3.62411957095287	quintile 2
0.38059770837169	0.021942633189219	quintile 5
7.56823287850513	2.32310397101691	quintile 4
0.252495320705994	0.26578173222618	quintile 1
0.494402909669852	0.000614309665484582	quintile 2
1.71484477371474	0.985367447021776	quintile 2
0.289000659336535	0.333395459877075	quintile 1
34.0079343773807	6.06772165978951	quintile 3
8.28288335580776	8.22993407698483	quintile 2
7.69653251571876	8.95450130771103	quintile 5
0.319908025026011	0.482682343226435	quintile 1
0.146957466278019	0.0530203066762651	quintile 5
2.88237261359439	2.03559120821966	quintile 1
16.0037810304864	15.942527854822	quintile 1
2.64209759521513	2.12452899211638	quintile 4
9.52578799098844	7.14846152080725	quintile 5
2.76030110955682	3.78116200655841	quintile 4
1.26552579496724	0.101364166479418	quintile 3
6.07926704621384	2.42749569834978	quintile 4
2.46641232682544	1.29462247417652	quintile 2
0.331447883830462	0.364675198290789	quintile 2
0.483052677546347	0.355599283478968	quintile 4
0.413251582557944	0.0444114973074025	quintile 2
0.804572058667665	0.804327905284958	quintile 1
0.239887906419734	0.113909905437036	quintile 3
0.436029386547666	0.00265797579899023	quintile 1
0.182785887943452	0.0664773984855739	quintile 3
0.0514524967636318	3.11051432869124e-06	quintile 1
0.0398867256995422	0.017312054630342	quintile 3
1.01570183135023	0.73200305493458	quintile 3
0.0953639449317315	0.00397615928461307	quintile 1
0.336317034022121	0.434856502332921	quintile 1
0.0890999003769534	0.0279363966369222	quintile 1
0.362314608649634	0.109994839556059	quintile 2
0.300884514120477	0.873113877348254	quintile 3
9.10667445649691	4.52303675220017	quintile 4
4.1729648416824	5.01362002163114	quintile 2
1.12637319866185	1.67656413040098	quintile 1
0.148425755047769	0.77924852527541	quintile 1
0.128042918500199	0.500349377768503	quintile 1
4.93010701385792	3.57432344381994	quintile 1
0.542116110189588	0.0100367606623002	quintile 4
4.5510602353089	5.701028425855	quintile 2
0.175616787896993	0.388433466750657	quintile 2
1.64814737881218	0.568199238964722	quintile 1
0.330832211554743	0.468684478146334	quintile 5
0.19556363674777	0.330999517021161	quintile 1
20.1863080487316	18.343386981091	quintile 4
5.03487412470134	5.56807045576792	quintile 4
2.598868220157	5.09748723497517	quintile 3
0.188551411946495	0.0665126429763628	quintile 1
0.642450085724374	0.0406715202646264	quintile 4
0.81740406656871	0.269533169177663	quintile 3
0.249250386484264	0.000113165414804676	quintile 1
0.0825900320145381	0.00153599383911143	quintile 2
0.620752808740995	2.81100157860896	quintile 4
0.34261251295401	0.252327517930406	quintile 2
0.591496471348211	0.435417426500298	quintile 5
0.217517050251154	0.000708390924590677	quintile 5
0.179393151780069	0.0886578128623474	quintile 3
0.144948218040561	0.258129166653087	quintile 1
6.71361057362699	8.08180428036893	quintile 4
2.02841707259048	5.25378801633996	quintile 4
5.16247559585091	8.35860330899857	quintile 1
0.364102252457863	0.0839638190029053	quintile 1
11.4241570825021	8.51599248055439	quintile 3
3.32249522513339	2.04384397172279	quintile 2
0.295520843333876	0.0361587057878389	quintile 3
0.988267257450867	1.16055352815688	quintile 2
0.125428191170633	0.00527265454993745	quintile 1
0.153473053804852	0.0632274368905115	quintile 1
0.716891944938029	0.649397294917139	quintile 5
0.223348365438667	0.0209742628376205	quintile 5
0.247079979889402	0.354837001152787	quintile 4
1.51884642879285	1.30100690498327	quintile 3
0.250170931745188	0.0501752510215665	quintile 3
0.177944889968962	0.165772396163841	quintile 1
0.607080742118619	0.359483929308512	quintile 3
0.539778227238209	0.00130465013912089	quintile 2
13.7261524563338	16.1999014341308	quintile 4
0.252440386862088	0.238083432021783	quintile 5
0.161091419092924	0.00146394415645072	quintile 1
0.311181389551663	0.104240690053772	quintile 2
0.559401480597216	0.0146403632116183	quintile 3
3.62709830833795	7.34369570155912	quintile 3
0.630190894182339	0.078659240779743	quintile 5
3.06885456222332	4.41344266961313	quintile 5
0.283818098462243	0.00429242236790202	quintile 2
0.128915852926131	0.00884121759641379	quintile 2
2.20619149881396	2.32591921580115	quintile 5
0.549563233499237	1.28022961178196	quintile 3
9.80956580792121	9.54538583633273	quintile 2
11.9166092749766	12.1576489075992	quintile 1
11.2901075384606	13.5832488722871	quintile 4
0.467251060162163	0.817787038869842	quintile 4
0.162874986033388	0.0337248303844234	quintile 1
0.463886738573969	0.0505675441676686	quintile 3
0.172807122835728	0.00711443971439879	quintile 2
1.51932796992151	0.499441679342323	quintile 2
2.44409392544458	1.49569405076427	quintile 1
0.286936842762058	0.00751037701123968	quintile 1
8.63910766488745	7.91357238630922	quintile 2
3.51521584293377	1.55312823448034	quintile 5
0.0383257919695138	0.0340456971733786	quintile 3
37.3770280352018	47.6042973988817	quintile 2
1.9637199796662	2.17957467956098	quintile 4
3.56546643993885	4.26204693665013	quintile 2
7.38868899542466	9.65617366895646	quintile 4
0.338109950259187	0.00318903313763288	quintile 4
0.308162852947896	0.0400752574219978	quintile 2
4.08058679514924	3.49338428422183	quintile 5
10.9029159647266	7.649234767415	quintile 3
0.102444707872263	0.0116225702213302	quintile 1
1.60147671902421	0.931711061291804	quintile 1
7.67040201534251	2.87261876428538	quintile 1
0.191397452802641	0.00079650919152375	quintile 1
6.16214019437353	6.33492089971933	quintile 3
0.998031701725511	1.07612217579897	quintile 3
4.29500427751653	2.09809502816799	quintile 5
0.637740886719243	1.12216649785681	quintile 1
29.9042832955888	31.0203372293872	quintile 5
5.22232316348651	1.82973416345237	quintile 1
7.78105132972299	6.73402881067862	quintile 2
8.49387258598057	4.92797151410045	quintile 1
7.03095582192503	14.809375640134	quintile 3
0.48270026292436	0.0401587533852243	quintile 2
0.110147682753028	3.9636506412385e-05	quintile 1
0.29330651147896	0.279601380255287	quintile 4
5.1090419311518	4.7321664168313	quintile 3
0.22163106747362	0.287675623883048	quintile 2
15.7654244368608	12.0793354487259	quintile 1
0.490204874399114	0.266238502252827	quintile 5
9.43323716447617	5.44321906185382	quintile 5
0.348984924235179	2.04437096820379	quintile 2
0.552229723291229	0.105643722144252	quintile 2
1.52721448545697	2.05501353779955	quintile 4
0.595131921519816	0.00187628127608169	quintile 1
6.36817975641163	9.22352493217236	quintile 2
2.38127575752211	0.97322748866665	quintile 4
3.17185731927888	2.8578363439653	quintile 2
0.738699517213256	0.489684212499596	quintile 2
1.91899223156391	0.0452181831689243	quintile 5
8.05915763264875	7.58595794393994	quintile 4
17.6038775555108	12.9165734132076	quintile 5
14.4347870133478	13.4086056518294	quintile 4
0.274710532291705	0.0302962685784769	quintile 1
0.33826315773506	0.103175862638223	quintile 1
2.9736171746618	1.42896512272446	quintile 2
1.44740839419507	0.202732294651289	quintile 1
0.0682124021569223	0.0187255800576927	quintile 2
0.174856113010257	0.0297706142820794	quintile 2
0.224933219497319	0.590168073159717	quintile 2
1.14951523515814	0.12789180026513	quintile 2
0.628867909367439	0.117653348733751	quintile 4
0.177369798998042	0.109204999852763	quintile 1
0.50913364516934	0.178817615549138	quintile 4
0.450119784027261	2.43558740527503	quintile 3
4.51161584237951	4.18731760701525	quintile 3
1.42387283583489	1.50954997259449	quintile 4
0.775223318969154	0.00854678971484311	quintile 4
2.50489716779168	1.74623902217873	quintile 4
2.03262948281592	0.612420640414492	quintile 1
0.1420431608373	0.0287370089739134	quintile 1
0.396971671491064	0.1758130228962	quintile 4
2.51006873335557	1.47046879467413	quintile 4
34.7085619698332	30.4049145248396	quintile 4
0.689109338809328	0.0056536639542686	quintile 2
3.10611994008001	1.82185984022005	quintile 3
1.29728897650467	0.804422075519281	quintile 1
0.682027863289683	0.43030180524858	quintile 1
0.29163233689466	1.1153064005001	quintile 1
0.591701440033431	1.39667840888226	quintile 2
0.279904002762795	0.120613361520667	quintile 4
1.42811583339941	0.866662716323784	quintile 4
0.284738965943811	0.0268717644406518	quintile 2
2.37256348704091	0.200038376974682	quintile 4
1.36549552372645	0.686128571530034	quintile 1
0.129134635309095	0.0587347835393344	quintile 1
0.110814031387168	0.755605153930254	quintile 2
1.42064160524078	1.97162812078907	quintile 3
8.20151716510339	8.1546577372056	quintile 3
0.211955863813068	0.0475206491213428	quintile 1
4.00658882171937	3.46786231187542	quintile 1
0.436580572611404	1.24395937216742	quintile 5
0.138769172574598	0.0123537288063579	quintile 4
0.386739974272273	0.102751819338001	quintile 3
0.269105304947634	1.05178407427114	quintile 4
0.317261274664199	0.300377448112748	quintile 1
0.121975882857718	0.00852073059999809	quintile 2
1.00236561494529	0.453063002206634	quintile 3
2.11599422369113	2.24818231728261	quintile 5
7.67672901170818	5.72730215867706	quintile 5
4.85115351416094	5.13459862870721	quintile 4
6.46086415957388	6.7623403766648	quintile 5
7.32400467489437	8.71618225110876	quintile 2
36.365648614093	29.8867617357006	quintile 3
33.7213459459985	39.7083184007823	quintile 2
9.71216126734825	5.87420184593724	quintile 5
12.1489677244381	16.2399864837926	quintile 5
3.45122030913807	6.08372981620741	quintile 3
0.801733888174041	0.0331497404388195	quintile 4
2.03564227587977	1.49226926246178	quintile 1
4.52127442153876	4.22507921642049	quintile 3
2.3987700961805	3.50561353589321	quintile 5
14.176540106819	10.823252249879	quintile 2
31.7736177347641	31.1642039571593	quintile 5
15.741476241809	18.4029836932794	quintile 5
1.00048419151049	0.993050557564061	quintile 4
3.51360432230654	2.90449813415434	quintile 5
1.84070820978839	2.17579446592601	quintile 3
18.2032666784451	11.03593087485	quintile 4
2.73936370813863	0.465613731599969	quintile 4
1.63562350927156	2.42984157498689	quintile 4
3.04513227836154	1.92721089346971	quintile 5
40.3478351572301	35.2554886061551	quintile 5
1.00359334723425	1.18875262316924	quintile 2
1.9297791118428	1.24401021792925	quintile 2
6.55962656386571	5.78293680968247	quintile 5
4.74116635261262	3.63356844223692	quintile 5
3.29973414188761	2.63738057756761	quintile 1
0.0997807089091029	0.0285348589631025	quintile 1
0.178727485845053	1.35761523333392	quintile 2
12.4624017777906	13.0196713977086	quintile 2
0.292304197503604	0.024098107406832	quintile 2
10.127721460318	9.378227405236	quintile 4
18.6564420104524	17.1897922681794	quintile 4
7.18737892708702	7.39022506662947	quintile 3
5.8032604262104	5.77439379691125	quintile 4
8.37268847171199	12.9171808041599	quintile 4
0.278416295383701	0.0689874527063922	quintile 3
7.89719251975271	6.30133612860011	quintile 1
21.0695413189732	20.7681834343497	quintile 5
3.74024376343034	2.96315579625674	quintile 5
0.279403255620044	0.0457777886430681	quintile 1
5.16205590479861	3.53507684748602	quintile 2
34.8770471064439	23.4429571476497	quintile 3
10.2478890256331	13.6562790066848	quintile 2
24.7963472890754	23.5197805173857	quintile 5
6.58245276173215	6.20411727476352	quintile 4
4.12949916405993	2.81725857836479	quintile 3
8.4856034081605	6.10988818007113	quintile 2
2.76321982880512	7.00637951288944	quintile 5
4.44304312573357	3.11573552209045	quintile 5
6.6015530630837	6.5234935801622	quintile 3
33.3616217756709	27.9125514386539	quintile 3
2.37880086826326	2.3878647977487	quintile 2
3.348859692278	1.68873144753151	quintile 3
12.2985194416607	13.5189122668653	quintile 5
16.0845781851419	13.6365934675298	quintile 5
9.38877858168661	9.68151487835065	quintile 5
32.4612188282499	33.9532648699249	quintile 4
3.71504762453469	5.74443159288307	quintile 1
8.35562372639448	8.02665237809469	quintile 4
44.4323584781543	46.3846427178293	quintile 5
3.60224321767794	3.18914475073684	quintile 1
8.16783777836647	6.16479580247545	quintile 5
5.20627029573033	3.41021875339704	quintile 4
0.256633383152756	0.0187981627917572	quintile 2
0.435549670212704	0.183149110375459	quintile 4
0.194867263735463	0.0985574101908802	quintile 2
15.9567569386799	6.09347494944518	quintile 4
9.18022255045546	7.51444125138703	quintile 4
0.796357095522629	0.023176490047075	quintile 4
10.0093984914966	6.96194549517463	quintile 4
2.31896010092872	2.56802427769253	quintile 4
6.80038666007872	2.11215895702874	quintile 4
7.29853110074236	7.51934407653592	quintile 2
2.81205003538388	1.77739267941013	quintile 4
8.76832745775342	7.64948775410095	quintile 5
23.0285720183783	15.4727601788349	quintile 5
1.3939747599013	0.75389653976315	quintile 4
0.46717129500303	1.59369982691451	quintile 3
2.90188333333767	5.76085894317423	quintile 3
19.7433208370308	14.4922444379978	quintile 5
3.24742270062457	3.33880653291525	quintile 5
2.43566188762863	4.50559441515854	quintile 5
4.09117506806374	4.71119463766501	quintile 5
5.11783979175923	8.38142260733154	quintile 4
0.401707532943035	0.697872459173466	quintile 1
3.85149897769649	3.88470323849187	quintile 5
5.14055720587159	1.86168471397991	quintile 2
14.8879621245372	4.26657897019495	quintile 4
3.96168144133776	1.9891715099567	quintile 5
2.52931390512347	1.64544765775409	quintile 4
8.20487711482702	8.7527747320952	quintile 5
0.136834511411357	0.249010249628023	quintile 1
0.424101866442888	0.077397554983042	quintile 3
0.078509551993218	0.0264297988625913	quintile 2
0.174684206804627	0.0419210380255473	quintile 3
0.774484287051683	6.41604195500627e-05	quintile 2
0.401099512378228	0.421538999533069	quintile 1
0.444300184629386	0.317388001606054	quintile 3
6.55988786043862	6.50750651443128	quintile 5
4.45599304893143	1.79729920836534	quintile 3
16.9199809427784	15.3758451485676	quintile 4
17.328801514783	19.8598745502406	quintile 4
2.6581546451341	4.95302714701859	quintile 3
0.283737069973954	0.0498438256549484	quintile 1
2.77087419027394	1.67476079515327	quintile 1
2.47575070473407	3.25108792882348	quintile 4
0.155800740596605	0.00766543550815676	quintile 3
12.2396992621321	14.4415758976739	quintile 2
11.5303779631159	10.1549878512059	quintile 4
2.06376120123427	5.13567262990249	quintile 4
17.1003239838256	14.888045521763	quintile 3
0.117249051905241	0.261463268929395	quintile 2
0.310219730307405	0.103788327902155	quintile 1
2.03689685381379	3.08411872657145	quintile 4
0.584147340534488	0.147199037444457	quintile 3
4.04794186080662	7.66737135093398	quintile 1
2.508444823818	1.57928521862246	quintile 2
18.6065775995394	17.4357169090296	quintile 5
32.8765670682545	41.5338656326725	quintile 4
9.97145237421482	11.3920348839631	quintile 2
0.264516632604839	0.0351688372798557	quintile 1
0.842692845402339	1.06052868903057	quintile 4
1.34460044852997	2.26520575856221	quintile 3
43.6313357289812	42.390501518675	quintile 5
0.508843205293598	0.49825009576385	quintile 1
12.0671836053413	9.64956354114182	quintile 3
5.00081951300557	2.49640550799378	quintile 2
3.57127144544152	4.19946189385334	quintile 3
0.197489677662884	0.282208997185981	quintile 3
0.566576085151311	0.0694469246273313	quintile 1
7.09312030146567	8.69422049674731	quintile 2
14.7580622305924	11.6493401239472	quintile 2
7.7114526763772	4.53817011075848	quintile 5
1.7298777779719	1.02386541842265	quintile 2
0.264931122877994	0.0766152466038524	quintile 2
0.177425400249076	0.198246368471202	quintile 1
0.180676610828847	0.0106720674786326	quintile 1
1.66606278339106	2.77722009699161	quintile 2
0.7558112996062	0.0285975345558631	quintile 1
0.158414644962741	0.0116779302652318	quintile 1
0.453392047271196	0.0923388542795217	quintile 4
1.0012850199888	0.504687802782637	quintile 1
0.186067283980386	0.0683227006827206	quintile 2
0.122687976407215	0.0399547600042297	quintile 4
0.868103273450101	0.0305185360457682	quintile 4
1.46173852185288	1.09198690300118	quintile 4
8.8635453292987	8.82386531879091	quintile 4
1.59864677843984	2.74257282595838	quintile 5
1.94571109463799	1.30817354451083	quintile 5
2.7333407897068	3.42684931060534	quintile 4
4.55008389882553	7.05021542648172	quintile 3
1.82675247431177	2.84883180618728	quintile 5
2.45359521474862	6.36547684066127	quintile 5
4.06735538074542	6.14024446483938	quintile 5
24.8092599500468	31.2834691203942	quintile 5
40.4383973611634	38.435972145286	quintile 5
9.99848691831504	8.73348470106679	quintile 5
3.16585636917235	2.49066605352803	quintile 3
0.0835037626101106	0.0547975662829295	quintile 1
18.9994841635481	18.6335625775438	quintile 5
0.142880908556564	0.00415465052944057	quintile 2
1.98073353747819	4.89334011408232	quintile 3
0.406340208830199	0.472795397920447	quintile 2
3.05638340689613	2.4895471068797	quintile 2
0.468150555851553	0.000677651703993834	quintile 1
5.4232236031518	1.58253277956289	quintile 5
12.6534170712439	10.9703352710526	quintile 4
12.2055204556067	10.0720429390458	quintile 3
34.3520350078862	37.0785762638079	quintile 4
8.06601680369035	9.81681090950076	quintile 5
0.489175386761339	0.0086869653480605	quintile 4
2.14513209114074	1.43130403839805	quintile 1
0.479067769695254	0.414502210958315	quintile 1
2.11490503043146	2.10060338063765	quintile 5
0.132788128161188	0.0410276737429541	quintile 5
0.380987008066005	0.841074163045689	quintile 2
2.46156152980325	3.57270083557873	quintile 5
0.359880010768332	0.157270834356779	quintile 1
0.643968269337434	0.912051404343569	quintile 3
0.0740256154836382	0.0521219823001711	quintile 1
3.68158518685166	1.44132002654727	quintile 4
2.15553788743117	1.0706282169906	quintile 4
0.180903890192871	0.0223222075991907	quintile 1
1.36277826852365	2.13921549971105	quintile 5
16.1372487907371	16.3348444989057	quintile 4
4.84885871803114	7.29751686758583	quintile 5
7.50850173657064	14.6524950185275	quintile 3
3.87712819096468	4.60640748773356	quintile 4
6.02041168572862	7.23993783732427	quintile 3
1.03430969567865	1.43703561326136	quintile 3
0.0806343409642977	0.00795266417554121	quintile 1
1.57911468808611	1.98191360141499	quintile 3
6.33352566977261	7.66426647428549	quintile 2
11.5137905889436	12.0581403972203	quintile 4
14.6280417926598	11.3981047251062	quintile 5
8.6405253358806	3.11964461278847	quintile 2
24.9785315633173	29.9965463699367	quintile 5
6.44831274315715	5.98532149305503	quintile 4
9.69080074333081	10.9280885994299	quintile 2
23.1901688496056	18.5383364380608	quintile 5
31.6752745399985	17.6580671207906	quintile 5
1.36713054896761	1.11438971021954	quintile 5
0.145405669097176	0.0904119384458406	quintile 1
1.42944736702107	0.578320094818682	quintile 4
6.18587988093209	2.79866351154839	quintile 4
0.266372933752063	0.0452450598943084	quintile 1
0.265300615605669	0.0296612039046554	quintile 5
8.39134937271085	7.33973740441433	quintile 2
0.371769442913259	0.00762921818398623	quintile 1
7.47652313575476	8.54075564849458	quintile 2
4.75660869684715	5.33802319826105	quintile 1
0.133511936021252	0.00849913965580748	quintile 1
4.0712597905228	7.31442531751025	quintile 1
18.9072424339081	24.7704416095205	quintile 5
0.420578901668412	0.443529073793569	quintile 3
0.45755093506895	0.447887106229105	quintile 3
11.7806488764825	7.43580829218357	quintile 2
0.217219623902944	0.0351768394796811	quintile 4
0.846269312786693	1.13929065420827	quintile 3
0.141975411559847	0.11190799500191	quintile 1
2.78157070904588	5.33576086246293	quintile 2
0.889193051763567	0.294321380153712	quintile 4
0.114969446710407	0.0698283763962908	quintile 2
9.16690267326873	7.80763687677473	quintile 5
23.4759679053514	21.2973953410433	quintile 5
8.5678624375202	7.07396563953326	quintile 2
7.63878271740011	9.58523212972877	quintile 3
17.0768678706234	24.1106557889509	quintile 5
9.97981698042088	6.70697438827615	quintile 4
0.14436610513517	0.0550602794319653	quintile 1
11.8504246900578	11.4367874092091	quintile 2
2.90190215677505	2.3924590547427	quintile 5
1.50842809676401	2.20414882087089	quintile 3
2.37389732190951	1.12424402024219	quintile 4
8.06681199465787	4.7227669785073	quintile 2
23.6786678499529	14.1194197144936	quintile 3
5.17032186264508	7.5095622987059	quintile 3
2.92764235692603	2.16498790932467	quintile 1
3.2303497513529	3.89459077763197	quintile 3
0.126232524541415	0.22609308927802	quintile 3
1.3758772075484	1.49842310388112	quintile 2
2.44299396848647	1.90641638850435	quintile 2
2.20243650664833	2.66063505980677	quintile 5
0.282759906696188	0.0582903305818899	quintile 1
3.84364628361533	2.17941704884514	quintile 5
2.9181921085232	1.19463324993141	quintile 1
0.334284321058282	0.576757484844408	quintile 4
3.50558587793581	5.00185097291478	quintile 5
4.70649769132887	5.65973245600544	quintile 1
0.286954671166664	0.0904106383338925	quintile 2
0.0892356165339954	0.155311821203634	quintile 4
1.44858738568108	4.36131184553771	quintile 2
0.367453646445368	0.433652685552177	quintile 2
0.235471210803895	0.0351817588617112	quintile 2
0.345350652008185	0.106341411271078	quintile 2
0.0887614972179336	0.42001837031346	quintile 1
5.6767036125627	4.31767715213251	quintile 2
6.8558285577179	7.97864523160812	quintile 3
6.68060168316472	9.47286141455887	quintile 5
4.84860514137541	6.89893322920222	quintile 2
5.12863704987445	3.76380684778066	quintile 3
2.26138870679315	1.86983434126797	quintile 4
8.01433146332051	8.95781418794259	quintile 4
1.55567117265494	1.35953170641597	quintile 4
18.1087290805601	17.1635309184621	quintile 3
23.8885881481371	32.7964619431523	quintile 5
0.0608676469600743	0.00348742860516981	quintile 1
19.3267223657901	18.0602718389833	quintile 5
16.25639469066	18.2263397797723	quintile 3
9.74520282655382	6.46298814251581	quintile 5
